current_time,dt,position,current_velocity,error,normalized_error,derivative,integral,output,pwm
21397943,0.002000,-112.9746,13.519133,6.48,0.0136,0.0414,0.1320,0.0711,1528
21407943,0.002000,-113.0973,12.272208,7.73,0.0162,0.1363,0.1322,0.0715,1528
21417943,0.002000,-113.2201,12.272208,7.73,0.0162,0.0446,0.1323,0.0713,1528
21427943,0.002000,-113.3673,16.466244,3.53,0.0074,-0.7148,0.1324,-0.0708,1472
21437943,0.002000,-113.5023,12.783473,7.22,0.0151,0.2573,0.1326,0.0716,1528
21447943,0.002000,-113.6250,12.272208,7.73,0.0162,0.1321,0.1327,0.0715,1528
21457943,0.002000,-113.7477,12.272208,7.73,0.0162,0.0433,0.1329,0.0713,1528
21467943,0.002000,-113.8950,16.647926,3.35,0.0070,-0.7258,0.1330,-0.0708,1472
21477943,0.002000,-114.0300,12.456339,7.54,0.0158,0.3206,0.1331,0.0718,1528
21487943,0.002000,-114.1527,12.272208,7.73,0.0162,0.1208,0.1333,0.0714,1528
21497943,0.002000,-114.2754,12.272064,7.73,0.0162,0.0396,0.1335,0.0713,1528
21507943,0.002000,-114.4104,12.456224,7.54,0.0158,0.1498,0.1336,0.0715,1528
21517943,0.002000,-114.5454,12.456224,7.54,0.0158,0.2016,0.1337,0.0716,1528
21527943,0.002000,-114.6681,12.272208,7.73,0.0162,0.0818,0.1339,0.0714,1528
21537943,0.002000,-114.8031,12.456339,7.54,0.0158,0.1637,0.1340,0.0715,1528
21547943,0.002000,-114.9381,12.272064,7.73,0.0162,0.2174,0.1342,0.0716,1528
21557943,0.002000,-115.0731,12.456339,7.54,0.0158,0.2081,0.1343,0.0716,1528
21567943,0.002000,-115.2081,13.519538,6.48,0.0136,-0.0016,0.1344,0.0710,1528
21577943,0.002000,-115.3431,13.520313,6.48,0.0136,0.0366,0.1346,0.0711,1528
21587943,0.002000,-115.4781,16.463797,3.54,0.0074,-0.7421,0.1347,-0.0708,1472
21597943,0.002000,-115.6131,13.520313,6.48,0.0136,0.0769,0.1348,0.0712,1528
21607943,0.002000,-115.7358,12.271289,7.73,0.0162,0.1481,0.1350,0.0715,1528
21617943,0.002000,-115.8708,16.466076,3.53,0.0074,-0.8290,0.1351,-0.0710,1472
21627943,0.002000,-115.9935,12.272208,7.73,0.0162,0.1343,0.1353,0.0715,1528
21637943,0.002000,-116.1408,12.783367,7.22,0.0151,0.2777,0.1354,0.0717,1528
21647943,0.002000,-116.2757,12.272064,7.73,0.0162,0.2867,0.1355,0.0717,1528
21657943,0.002000,-116.3985,12.272064,7.73,0.0162,0.0939,0.1357,0.0714,1528
21667943,0.002000,-116.5335,12.456339,7.54,0.0158,0.1677,0.1358,0.0715,1528
21677943,0.002000,-116.6807,12.783367,7.22,0.0151,0.3044,0.1360,0.0717,1528
21687943,0.002000,-116.8034,12.272208,7.73,0.0162,0.1475,0.1361,0.0715,1528
21697943,0.002000,-116.9262,12.272064,7.73,0.0162,0.0483,0.1363,0.0713,1528
21707943,0.002000,-117.0734,12.782592,7.22,0.0151,0.2495,0.1364,0.0716,1528
21717943,0.002000,-117.2084,12.271880,7.73,0.0162,0.2776,0.1365,0.0717,1528
21727943,0.002000,-117.3311,12.272208,7.73,0.0162,0.0909,0.1367,0.0714,1528
21737943,0.002000,-117.4661,13.519344,6.48,0.0136,-0.0558,0.1368,0.0709,1528
21747943,0.002000,-117.6011,12.783791,7.22,0.0151,0.1901,0.1370,0.0715,1528
21757943,0.002000,-117.7361,8.264639,11.74,0.0246,1.1238,0.1371,0.0739,1529
21767943,0.002000,-117.8588,13.519538,6.48,0.0136,-0.1073,0.1373,0.0708,1528
21777943,0.002000,-117.9938,16.466244,3.53,0.0074,-0.7898,0.1374,-0.0709,1472
21787943,0.002000,-118.1165,12.272208,7.73,0.0162,0.1472,0.1376,0.0715,1528
21797943,0.002000,-118.2515,12.271880,7.73,0.0162,0.1963,0.1377,0.0716,1528
21807943,0.002000,-118.3742,12.272208,7.73,0.0162,0.0643,0.1378,0.0713,1528
21817943,0.002000,-118.5092,16.463797,3.54,0.0074,-0.8559,0.1380,-0.0710,1472
21827943,0.002000,-118.6319,12.272208,7.73,0.0162,0.1253,0.1381,0.0714,1528
21837943,0.002000,-118.7792,13.519133,6.48,0.0136,0.1036,0.1383,0.0712,1528
21847943,0.002000,-118.9019,12.272208,7.73,0.0162,0.1567,0.1384,0.0715,1528
21857943,0.002000,-119.0369,12.272208,7.73,0.0162,0.0513,0.1386,0.0713,1528
21867943,0.002000,-119.1596,12.272208,7.73,0.0162,0.1649,0.1387,0.0715,1528
21877943,0.002000,-119.3069,12.783367,7.22,0.0151,0.2877,0.1388,0.0717,1528
21887943,0.002000,-119.4296,12.272208,7.73,0.0162,0.1420,0.1390,0.0715,1528
21897943,0.002000,-119.5646,16.463797,3.54,0.0074,-0.8304,0.1391,-0.0710,1472
21907943,0.002000,-119.6996,13.520313,6.48,0.0136,0.0480,0.1393,0.0711,1528
21917943,0.002000,-119.8346,12.456244,7.54,0.0158,0.2755,0.1394,0.0717,1528
21927943,0.002000,-119.9450,12.088078,7.91,0.0166,-0.0309,0.1396,0.0712,1528
21937943,0.002000,-120.0800,16.466404,3.53,0.0074,-0.9034,0.1397,-0.0711,1472
21947943,0.002000,-120.2150,12.783473,7.22,0.0151,0.1956,0.1399,0.0715,1528
21957943,0.002000,-120.3500,12.272208,7.73,0.0162,0.2599,0.1400,0.0717,1528
21967943,0.002000,-120.4727,12.272064,7.73,0.0162,0.0852,0.1402,0.0714,1528
21977943,0.002000,-120.6077,13.519344,6.48,0.0136,-0.0576,0.1403,0.0709,1528
21987943,0.002000,-120.7427,12.783791,7.22,0.0151,0.1895,0.1404,0.0715,1528
21997943,0.002000,-120.8777,12.455901,7.54,0.0158,0.2468,0.1406,0.0716,1528
22007943,0.002000,-121.0004,12.272208,7.73,0.0162,0.0966,0.1407,0.0714,1528
22017943,0.002000,-121.1354,12.783473,7.22,0.0151,0.1172,0.1409,0.0714,1528
22027943,0.002000,-121.3072,18.222670,1.78,0.0037,-0.6427,0.1409,-0.0709,1472
22037943,0.002000,-121.5035,19.654829,0.35,0.0007,-0.3118,0.1409,-0.0705,1472
22047943,0.002000,-121.7244,23.112297,-3.11,-0.0065,-0.6229,0.1409,-0.0716,1472
22057943,0.002000,-121.9453,23.112297,-3.11,-0.0065,-0.3940,0.1409,-0.0712,1472
22067943,0.002000,-122.1540,19.841248,0.16,0.0003,0.3755,0.1408,0.0707,1528
22077943,0.002000,-122.3871,24.032274,-4.03,-0.0084,-0.4160,0.1408,-0.0714,1472
22087943,0.002000,-122.6080,20.168701,-0.17,-0.0004,0.5558,0.1407,0.0710,1528
22097943,0.002000,-122.8412,24.032274,-4.03,-0.0084,-0.3249,0.1407,-0.0712,1472
22107943,0.002000,-123.0498,19.841248,0.16,0.0003,0.4889,0.1406,0.0709,1528
22117943,0.002000,-123.2339,18.407082,1.59,0.0033,0.2991,0.1407,0.0708,1528
22127943,0.002000,-123.4180,18.409332,1.59,0.0033,0.0977,0.1407,0.0704,1528
22137943,0.002000,-123.5652,13.519909,6.48,0.0136,0.6867,0.1408,0.0723,1528
22147943,0.002000,-123.7002,12.456224,7.54,0.0158,0.4846,0.1409,0.0721,1528
22157943,0.002000,-123.8352,12.456129,7.54,0.0158,0.3115,0.1411,0.0718,1528
22167943,0.002000,-123.9456,8.080623,11.92,0.0249,0.9947,0.1412,0.0737,1529
22177943,0.002000,-124.0193,6.137122,13.86,0.0290,0.6602,0.1415,0.0734,1529
22187943,0.002000,-124.0684,5.625653,14.37,0.0301,0.1305,0.1418,0.0725,1528
22197943,0.002000,-124.1052,1.942928,18.06,0.0378,0.7242,0.1422,0.0742,1529
22207943,0.002000,-124.1297,1.247329,18.75,0.0392,0.4862,0.1425,0.0738,1529
22217943,0.002000,-124.1052,-4.378217,24.38,0.0510,1.0226,0.1430,0.0757,1530
22227943,0.002000,-124.0929,-0.511208,20.51,0.0429,-0.1722,0.1434,0.0729,1529
22237943,0.002000,-124.0929,0.000000,20.00,0.0418,-0.1042,0.1439,0.0729,1529
22247943,0.002000,-124.1052,0.000000,20.00,0.0418,0.1139,0.1442,0.0733,1529
22257943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0373,0.1447,0.0732,1529
22267943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0122,0.1451,0.0731,1529
22277943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0040,0.1455,0.0731,1529
22287943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0013,0.1459,0.0731,1529
22297943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0004,0.1463,0.0731,1529
22307943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0001,0.1468,0.0731,1529
22317943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0000,0.1472,0.0731,1529
22327943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0000,0.1476,0.0731,1529
22337943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0000,0.1480,0.0731,1529
22347943,0.002000,-124.1052,0.000000,20.00,0.0418,0.0000,0.1484,0.0731,1529
22357943,0.002000,-124.0806,-4.705365,24.71,0.0517,0.7919,0.1489,0.0753,1530
22367943,0.002000,-123.9947,-11.576610,31.58,0.0661,1.3608,0.1495,0.0775,1530
22377943,0.002000,-123.9088,-3.374926,23.37,0.0489,-1.1594,0.1501,0.0715,1528
22387943,0.002000,-123.9456,9.817902,10.18,0.0213,-2.5560,0.1505,-0.0732,1471
22397943,0.002000,-124.0929,17.713526,2.29,0.0048,-2.0346,0.1506,-0.0734,1471
22407943,0.002000,-124.3015,18.920437,1.08,0.0023,-0.6448,0.1506,-0.0710,1472
22417943,0.002000,-124.5224,24.032274,-4.03,-0.0084,-0.8412,0.1505,-0.0722,1472
22427943,0.002000,-124.7433,23.296072,-3.30,-0.0069,-0.3858,0.1505,-0.0712,1472
22437943,0.002000,-124.9888,24.544128,-4.54,-0.0095,-0.2492,0.1504,-0.0712,1472
22447943,0.002000,-125.2342,20.349566,-0.35,-0.0007,0.7958,0.1503,0.0714,1528
22457943,0.002000,-125.4674,24.543760,-4.54,-0.0095,-0.1452,0.1502,-0.0710,1472
22467943,0.002000,-125.7128,24.543760,-4.54,-0.0095,-0.0476,0.1501,-0.0708,1472
22477943,0.002000,-125.9582,24.543760,-4.54,-0.0095,-0.0156,0.1500,-0.0707,1472
22487943,0.002000,-126.2037,23.295732,-3.30,-0.0069,0.2286,0.1499,-0.0701,1472
22497943,0.002000,-126.4491,24.544416,-4.54,-0.0095,-0.0480,0.1498,-0.0708,1472
22507943,0.002000,-126.7068,24.544416,-4.54,-0.0095,0.1322,0.1497,-0.0704,1472
22517943,0.002000,-126.9522,24.544128,-4.54,-0.0095,0.0434,0.1496,-0.0706,1472
22527943,0.002000,-127.1977,24.543760,-4.54,-0.0095,0.0142,0.1495,-0.0707,1472
22537943,0.002000,-127.4554,24.543760,-4.54,-0.0095,0.0047,0.1494,-0.0707,1472
22547943,0.002000,-127.6886,24.544416,-4.54,-0.0095,0.0014,0.1493,-0.0707,1472
22557943,0.002000,-127.9340,24.543760,-4.54,-0.0095,0.0005,0.1493,-0.0707,1472
22567943,0.002000,-128.1672,24.359951,-4.36,-0.0091,-0.1369,0.1492,-0.0709,1472
22577943,0.002000,-128.3881,20.168152,-0.17,-0.0004,0.6794,0.1491,0.0713,1528
22587943,0.002000,-128.6212,24.032286,-4.03,-0.0084,-0.2846,0.1491,-0.0711,1472
22597943,0.002000,-128.8544,20.352173,-0.35,-0.0007,0.7359,0.1490,0.0713,1528
22607943,0.002000,-129.0876,24.360401,-4.36,-0.0091,-0.3015,0.1489,-0.0712,1472
22617943,0.002000,-129.3084,20.352604,-0.35,-0.0007,0.6141,0.1489,0.0711,1528
22627943,0.002000,-129.5416,24.032591,-4.03,-0.0084,-0.2900,0.1488,-0.0712,1472
22637943,0.002000,-129.7748,24.360401,-4.36,-0.0091,-0.2797,0.1487,-0.0712,1472
22647943,0.002000,-129.9957,24.033154,-4.03,-0.0084,-0.3412,0.1487,-0.0712,1472
22657943,0.002000,-130.2166,23.296507,-3.30,-0.0069,-0.2220,0.1487,-0.0709,1472
22667943,0.002000,-130.4375,23.112257,-3.11,-0.0065,-0.2470,0.1486,-0.0709,1472
22677943,0.002000,-130.6583,20.162937,-0.16,-0.0003,0.5216,0.1486,0.0710,1528
22687943,0.002000,-130.8915,19.841566,0.16,0.0003,0.5401,0.1485,0.0710,1528
22697943,0.002000,-131.1124,24.032591,-4.03,-0.0084,-0.3620,0.1485,-0.0713,1472
22707943,0.002000,-131.3333,23.297089,-3.30,-0.0069,-0.2291,0.1484,-0.0709,1472
22717943,0.002000,-131.5542,19.841351,0.16,0.0003,0.5936,0.1484,0.0711,1528
22727943,0.002000,-131.7874,20.167923,-0.17,-0.0004,0.4809,0.1483,0.0709,1528
22737943,0.002000,-132.0083,24.032921,-4.03,-0.0084,-0.3495,0.1483,-0.0713,1472
22747943,0.002000,-132.2291,24.033154,-4.03,-0.0084,-0.3961,0.1482,-0.0714,1472
22757943,0.002000,-132.4500,20.168816,-0.17,-0.0004,0.5625,0.1482,0.0710,1528
22767943,0.002000,-132.6709,20.168264,-0.17,-0.0004,0.5026,0.1481,0.0709,1528
22777943,0.002000,-132.9041,23.297089,-3.30,-0.0069,-0.1713,0.1481,-0.0708,1472
22787943,0.002000,-133.1250,23.110935,-3.11,-0.0065,-0.2301,0.1480,-0.0709,1472
22797943,0.002000,-133.3582,20.168152,-0.17,-0.0004,0.5260,0.1480,0.0710,1528
22807943,0.002000,-133.5790,24.032286,-4.03,-0.0084,-0.3348,0.1479,-0.0712,1472
22817943,0.002000,-133.7999,23.296848,-3.30,-0.0069,-0.2199,0.1479,-0.0709,1472
22827943,0.002000,-134.0208,23.111521,-3.11,-0.0065,-0.2460,0.1478,-0.0709,1472
22837943,0.002000,-134.2540,24.032591,-4.03,-0.0084,-0.3048,0.1477,-0.0712,1472
22847943,0.002000,-134.4872,20.168493,-0.17,-0.0004,0.5923,0.1477,0.0711,1528
22857943,0.002000,-134.6958,19.841351,0.16,0.0003,0.5638,0.1477,0.0711,1528
22867943,0.002000,-134.9290,24.032591,-4.03,-0.0084,-0.3543,0.1476,-0.0713,1472
22877943,0.002000,-135.1621,23.294956,-3.29,-0.0069,-0.0782,0.1475,-0.0706,1472
22887943,0.002000,-135.3830,20.352833,-0.35,-0.0007,0.5803,0.1475,0.0710,1528
22897943,0.002000,-135.6162,23.296507,-3.30,-0.0069,-0.1300,0.1474,-0.0707,1472
22907943,0.002000,-135.8371,24.032921,-4.03,-0.0084,-0.3991,0.1474,-0.0714,1472
22917943,0.002000,-136.0702,23.297089,-3.30,-0.0069,-0.0930,0.1473,-0.0707,1472
22927943,0.002000,-136.2911,23.297089,-3.30,-0.0069,-0.2159,0.1472,-0.0709,1472
22937943,0.002000,-136.5243,20.168152,-0.17,-0.0004,0.5466,0.1472,0.0710,1528
22947943,0.002000,-136.7452,24.032516,-4.03,-0.0084,-0.3282,0.1471,-0.0712,1472
22957943,0.002000,-136.9661,23.297089,-3.30,-0.0069,-0.2178,0.1471,-0.0709,1472
22967943,0.002000,-137.1870,23.110935,-3.11,-0.0065,-0.2453,0.1470,-0.0709,1472
22977943,0.002000,-137.4079,23.296848,-3.30,-0.0069,-0.2815,0.1470,-0.0710,1472
22987943,0.002000,-137.6410,24.359837,-4.36,-0.0091,-0.3521,0.1469,-0.0713,1472
22997943,0.002000,-137.8619,23.297089,-3.30,-0.0069,-0.1937,0.1469,-0.0709,1472
23007943,0.002000,-138.0828,23.295538,-3.30,-0.0069,-0.2486,0.1468,-0.0710,1472
23017943,0.002000,-138.2178,3.334037,16.67,0.0349,3.3386,0.1469,0.0788,1531
23027943,0.002000,-138.1810,-5.628077,25.63,0.0536,2.2341,0.1474,0.0782,1531
23037943,0.002000,-138.1442,-1.758423,21.76,0.0455,0.0393,0.1479,0.0735,1529
23047943,0.002000,-138.2055,10.146981,9.85,0.0206,-1.7645,0.1482,-0.0717,1472
23057943,0.002000,-138.2792,6.645968,13.35,0.0279,-0.1020,0.1485,0.0719,1528
23067943,0.002000,-138.2914,-3.680322,23.68,0.0495,1.7171,0.1489,0.0769,1530
23077943,0.002000,-138.1810,-12.273914,32.27,0.0675,1.5375,0.1495,0.0779,1531
23087943,0.002000,-138.1442,3.828532,16.17,0.0338,-2.1287,0.1500,-0.0714,1472
23097943,0.002000,-138.2914,17.715450,2.28,0.0048,-2.4706,0.1502,-0.0742,1471
23107943,0.002000,-138.4878,22.785337,-2.79,-0.0058,-1.7612,0.1502,-0.0737,1471
23117943,0.002000,-138.6964,19.841003,0.16,0.0003,-0.1044,0.1502,-0.0702,1472
23127943,0.002000,-138.9173,23.112257,-3.11,-0.0065,-0.5392,0.1501,-0.0715,1472
23137943,0.002000,-139.1382,23.297089,-3.30,-0.0069,-0.3778,0.1501,-0.0712,1472
23147943,0.002000,-139.3591,23.112257,-3.11,-0.0065,-0.2980,0.1500,-0.0710,1472
23157943,0.002000,-139.5800,23.296848,-3.30,-0.0069,-0.2986,0.1500,-0.0711,1472
23167943,0.002000,-139.8009,23.112257,-3.11,-0.0065,-0.2721,0.1499,-0.0710,1472
23177943,0.002000,-140.0218,20.163280,-0.16,-0.0003,0.5133,0.1499,0.0709,1528
23187943,0.002000,-140.2549,19.841566,0.16,0.0003,0.5374,0.1499,0.0710,1528
23197943,0.002000,-140.4758,23.296848,-3.30,-0.0069,-0.1918,0.1498,-0.0709,1472
23207943,0.002000,-140.7090,24.032286,-4.03,-0.0084,-0.2713,0.1497,-0.0711,1472
23217943,0.002000,-140.9299,24.033154,-4.03,-0.0084,-0.3704,0.1497,-0.0713,1472
23227943,0.002000,-141.1385,22.785189,-2.79,-0.0058,-0.3173,0.1497,-0.0710,1472
23237943,0.002000,-141.3349,18.920578,1.08,0.0023,0.4030,0.1497,0.0709,1528
23247943,0.002000,-141.4944,14.029175,5.97,0.0125,0.9207,0.1497,0.0727,1529
23257943,0.002000,-141.6539,14.029175,5.97,0.0125,0.6206,0.1498,0.0721,1528
23267943,0.002000,-141.8135,13.706334,6.29,0.0132,0.5726,0.1499,0.0721,1528
23277943,0.002000,-141.9484,13.517310,6.48,0.0136,0.2413,0.1500,0.0715,1528
23287943,0.002000,-142.0834,16.465832,3.53,0.0074,-0.6757,0.1502,-0.0707,1472
23297943,0.002000,-142.2307,13.701926,6.30,0.0132,0.2363,0.1503,0.0714,1528
23307943,0.002000,-142.3534,11.210883,8.79,0.0184,0.4379,0.1504,0.0722,1528
23317943,0.002000,-142.4761,12.270174,7.73,0.0162,0.0371,0.1506,0.0713,1528
23327943,0.002000,-142.6111,12.785507,7.21,0.0151,0.0971,0.1507,0.0713,1528
23337943,0.002000,-142.7461,12.781439,7.22,0.0151,0.1658,0.1509,0.0714,1528
23347943,0.002000,-142.9057,16.978025,3.02,0.0063,-0.5420,0.1510,-0.0705,1472
23357943,0.002000,-143.1143,22.785824,-2.79,-0.0058,-1.0565,0.1510,-0.0724,1472
23367943,0.002000,-143.3229,19.840368,0.16,0.0003,0.1266,0.1509,0.0703,1528
23377943,0.002000,-143.5438,23.112486,-3.11,-0.0065,-0.4634,0.1509,-0.0713,1472
23387943,0.002000,-143.7647,24.032591,-4.03,-0.0084,-0.5241,0.1509,-0.0716,1472
23397943,0.002000,-143.9856,23.295538,-3.30,-0.0069,-0.2819,0.1508,-0.0710,1472
23407943,0.002000,-144.2065,23.112785,-3.11,-0.0065,-0.2666,0.1508,-0.0710,1472
23417943,0.002000,-144.4274,20.163601,-0.16,-0.0003,0.5152,0.1507,0.0709,1528
23427943,0.002000,-144.6483,19.841566,0.16,0.0003,0.5381,0.1507,0.0710,1528
23437943,0.002000,-144.8814,24.032591,-4.03,-0.0084,-0.3627,0.1506,-0.0713,1472
23447943,0.002000,-145.1023,23.112257,-3.11,-0.0065,-0.2181,0.1506,-0.0709,1472
23457943,0.002000,-145.3232,23.291636,-3.29,-0.0069,-0.2713,0.1505,-0.0710,1472
23467943,0.002000,-145.5564,19.841351,0.16,0.0003,0.5792,0.1505,0.0711,1528
23477943,0.002000,-145.7773,24.033154,-4.03,-0.0084,-0.3494,0.1504,-0.0713,1472
23487943,0.002000,-145.9982,20.352173,-0.35,-0.0007,0.5665,0.1504,0.0710,1528
23497943,0.002000,-146.2313,24.033154,-4.03,-0.0084,-0.3058,0.1503,-0.0712,1472
23507943,0.002000,-146.4399,19.840931,0.16,0.0003,0.4952,0.1503,0.0710,1528
23517943,0.002000,-146.6240,18.409586,1.59,0.0033,0.3006,0.1503,0.0708,1528
23527943,0.002000,-146.7958,17.897404,2.10,0.0044,0.0127,0.1504,0.0704,1528
23537943,0.002000,-146.9554,17.893354,2.11,0.0044,-0.2763,0.1505,-0.0702,1472
23547943,0.002000,-147.0903,12.453867,7.55,0.0158,0.5911,0.1506,0.0723,1528
23557943,0.002000,-147.2253,12.274243,7.73,0.0162,0.3568,0.1507,0.0719,1528
23567943,0.002000,-147.3603,12.273914,7.73,0.0162,0.2647,0.1508,0.0717,1528
23577943,0.002000,-147.5076,13.706734,6.29,0.0132,0.1375,0.1510,0.0712,1528
23587943,0.002000,-147.6426,12.269846,7.73,0.0162,0.3324,0.1511,0.0718,1528
23597943,0.002000,-147.7776,12.274243,7.73,0.0162,0.1082,0.1513,0.0714,1528
23607943,0.002000,-147.9126,12.273914,7.73,0.0162,0.1833,0.1514,0.0716,1528
23617943,0.002000,-148.0475,12.781014,7.22,0.0151,0.2942,0.1515,0.0717,1528
23627943,0.002000,-148.2194,18.225306,1.77,0.0037,-0.5855,0.1516,-0.0708,1472
23637943,0.002000,-148.4157,19.656755,0.34,0.0007,-0.2934,0.1516,-0.0705,1472
23647943,0.002000,-148.6366,20.162937,-0.16,-0.0003,0.1757,0.1515,0.0703,1528
23657943,0.002000,-148.8452,19.841566,0.16,0.0003,0.2787,0.1515,0.0706,1528
23667943,0.002000,-149.0538,18.920984,1.08,0.0023,0.4632,0.1515,0.0710,1528
23677943,0.002000,-149.2256,14.213191,5.79,0.0121,1.0773,0.1516,0.0729,1529
23687943,0.002000,-149.3975,17.898321,2.10,0.0044,-0.1390,0.1516,0.0701,1528
23697943,0.002000,-149.5447,13.706734,6.29,0.0132,0.5496,0.1517,0.0720,1528
23707943,0.002000,-149.6797,12.270174,7.73,0.0162,0.4673,0.1519,0.0721,1528
23717943,0.002000,-149.8147,12.270174,7.73,0.0162,0.3015,0.1520,0.0718,1528
23727943,0.002000,-149.9497,12.785507,7.21,0.0151,0.1838,0.1521,0.0715,1528
23737943,0.002000,-150.0847,13.522717,6.48,0.0136,0.0219,0.1523,0.0711,1528
23747943,0.002000,-150.2197,12.454190,7.55,0.0158,0.2675,0.1524,0.0717,1528
23757943,0.002000,-150.3424,12.274243,7.73,0.0162,0.1028,0.1526,0.0714,1528
23767943,0.002000,-150.4651,12.270174,7.73,0.0162,0.0343,0.1527,0.0713,1528
23777943,0.002000,-150.6001,12.454190,7.55,0.0158,0.1485,0.1529,0.0715,1528
23787943,0.002000,-150.7351,12.273914,7.73,0.0162,0.2118,0.1530,0.0716,1528
23797943,0.002000,-150.8578,12.270174,7.73,0.0162,0.0700,0.1532,0.0713,1528
23807943,0.002000,-150.9928,12.785507,7.21,0.0151,0.1079,0.1533,0.0713,1528
23817943,0.002000,-151.1401,16.977325,3.02,0.0063,-0.7085,0.1534,-0.0708,1472
23827943,0.002000,-151.2996,17.897404,2.10,0.0044,-0.6045,0.1535,-0.0708,1472
23837943,0.002000,-151.4959,19.656651,0.34,0.0007,-0.3316,0.1535,-0.0705,1472
23847943,0.002000,-151.7168,23.112486,-3.11,-0.0065,-0.6293,0.1535,-0.0716,1472
23857943,0.002000,-151.9255,19.656755,0.34,0.0007,0.3096,0.1534,0.0706,1528
23867943,0.002000,-152.1341,18.920984,1.08,0.0023,0.4575,0.1534,0.0710,1528
23877943,0.002000,-152.3182,18.409500,1.59,0.0033,0.1975,0.1535,0.0706,1528
23887943,0.002000,-152.4777,16.977325,3.02,0.0063,0.0133,0.1535,0.0705,1528
23897943,0.002000,-152.6372,16.976675,3.02,0.0063,-0.1857,0.1536,0.0701,1528
23907943,0.002000,-152.7722,12.785507,7.21,0.0151,0.4780,0.1538,0.0720,1528
23917943,0.002000,-152.9195,16.465832,3.53,0.0074,-0.5248,0.1539,-0.0704,1472
23927943,0.002000,-153.0545,13.522717,6.48,0.0136,0.1477,0.1540,0.0713,1528
23937943,0.002000,-153.1772,12.270174,7.73,0.0162,0.1719,0.1542,0.0715,1528
23947943,0.002000,-153.3244,16.465504,3.53,0.0074,-0.6732,0.1543,-0.0707,1472
23957943,0.002000,-153.4472,12.269801,7.73,0.0162,0.1858,0.1544,0.0716,1528
23967943,0.002000,-153.5699,12.274243,7.73,0.0162,0.0602,0.1546,0.0713,1528
23977943,0.002000,-153.7049,12.785737,7.21,0.0151,0.1051,0.1547,0.0713,1528
23987943,0.002000,-153.8889,18.405008,1.59,0.0033,-0.5091,0.1548,-0.0707,1472
23997943,0.002000,-154.0853,19.652336,0.35,0.0007,-0.2518,0.1548,-0.0704,1472
24007943,0.002000,-154.3062,23.848570,-3.85,-0.0081,-0.7747,0.1548,-0.0720,1472
24017943,0.002000,-154.3676,-3.312289,23.31,0.0488,3.7318,0.1550,0.0806,1532
24027943,0.002000,-154.2939,-7.381922,27.38,0.0573,1.5738,0.1556,0.0772,1530
24037943,0.002000,-154.2939,4.012493,15.99,0.0334,-1.2142,0.1560,0.0702,1528
24047943,0.002000,-154.3553,6.135584,13.86,0.0290,-0.5995,0.1563,0.0711,1528
24057943,0.002000,-154.4166,6.134833,13.87,0.0290,-0.1962,0.1566,0.0718,1528
24067943,0.002000,-154.4166,-4.191586,24.19,0.0506,1.5527,0.1570,0.0767,1530
24077943,0.002000,-154.3430,-10.510397,30.51,0.0638,1.5829,0.1575,0.0777,1531
24087943,0.002000,-154.2816,-1.207182,21.21,0.0444,-1.0992,0.1581,0.0713,1528
24097943,0.002000,-154.3185,5.950696,14.05,0.0294,-1.3483,0.1585,-0.0703,1472
24107943,0.002000,-154.4044,6.139410,13.86,0.0290,-0.3105,0.1587,0.0716,1528
24117943,0.002000,-154.4903,7.570750,12.43,0.0260,0.0972,0.1589,0.0721,1528
24127943,0.002000,-154.5148,0.695281,19.30,0.0404,0.9853,0.1593,0.0749,1529
24137943,0.002000,-154.4044,-12.274243,32.27,0.0675,1.8675,0.1599,0.0785,1531
24147943,0.002000,-154.2694,-8.774276,28.77,0.0602,-0.6361,0.1606,0.0733,1529
24157943,0.002000,-154.2694,0.000000,20.00,0.0418,-1.0505,0.1611,0.0712,1528
24167943,0.002000,-154.2080,-6.134761,26.13,0.0547,0.2477,0.1616,0.0745,1529
24177943,0.002000,-154.1467,-5.398361,25.40,0.0531,-0.0902,0.1621,0.0738,1529
24187943,0.002000,-154.1958,10.146814,9.85,0.0206,-2.3015,0.1625,-0.0727,1471
24197943,0.002000,-154.3062,12.274243,7.73,0.0162,-1.1047,0.1627,-0.0708,1472
24207943,0.002000,-154.4166,11.758676,8.24,0.0172,-0.4469,0.1629,0.0705,1528
24217943,0.002000,-154.5271,12.085929,7.91,0.0166,-0.3308,0.1631,0.0706,1528
24227943,0.002000,-154.6621,13.517910,6.48,0.0136,-0.2094,0.1632,0.0706,1528
24237943,0.002000,-154.8093,13.705587,6.29,0.0132,0.1048,0.1633,0.0712,1528
24247943,0.002000,-154.9321,12.270174,7.73,0.0162,0.1735,0.1635,0.0715,1528
24257943,0.002000,-155.0548,12.274243,7.73,0.0162,0.0562,0.1636,0.0713,1528
24267943,0.002000,-155.1898,12.458488,7.54,0.0158,0.1550,0.1638,0.0715,1528
